survey_period,sex,age_group,indicator,category,value_pct,est_thousand,note
2022,Males,25–34,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),66.1,,
2022,Males,35–44,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),74.8,,
2022,Males,45–54,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),77.9,,
2022,Males,55–64,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),78.1,,
2022,Males,65 +,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),78.2,,
2022,Males,15–24,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),38.4,,
2022,Males,15–44,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),60.6,,
2022,Males,25–44,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),70.4,,
2022,Males,45–64,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),77.8,,
2022,Males,65–74,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),81.4,,
2022,Males,75 +,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),74.2,,
2022,Males,18–44,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),64.0,,
2022,Males,45 +,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),78.0,,
2022,Males,Total 18 +,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),71.2,,
2022,Males,Total 15 +,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),69.2,,
2022,Males,15–17,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,18–24,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,25–34,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,35–44,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,45–54,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,55–64,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,65 +,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,15–24,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,15–44,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,25–44,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,45–64,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,65–74,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,75 +,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,18–44,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,45 +,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,Total 18 +,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,Total 15 +,Measured Body Mass Index(f),Total males aged 15 years and over(g),100.0,,
2022,Males,18–24,Measured waist circumference(h),Lowered risk,70.9,,
2022,Males,25–34,Measured waist circumference(h),Lowered risk,48.8,,
2022,Males,35–44,Measured waist circumference(h),Lowered risk,35.9,,
2022,Males,45–54,Measured waist circumference(h),Lowered risk,29.3,,
2022,Males,55–64,Measured waist circumference(h),Lowered risk,23.8,,
2022,Males,65 +,Measured waist circumference(h),Lowered risk,18.2,,
2022,Males,25–44,Measured waist circumference(h),Lowered risk,42.6,,
2022,Males,45–64,Measured waist circumference(h),Lowered risk,26.4,,
2022,Males,65–74,Measured waist circumference(h),Lowered risk,16.0,,
2022,Males,75 +,Measured waist circumference(h),Lowered risk,20.7,,
2022,Males,18–44,Measured waist circumference(h),Lowered risk,49.2,,
2022,Males,45 +,Measured waist circumference(h),Lowered risk,23.0,,
2022,Males,Total 18 +,Measured waist circumference(h),Lowered risk,35.8,,
2022,Males,18–24,Measured waist circumference(h),Increased risk(i),12.4,,
2022,Males,25–34,Measured waist circumference(h),Increased risk(i),22.9,,
2022,Males,35–44,Measured waist circumference(h),Increased risk(i),23.7,,
2022,Males,45–54,Measured waist circumference(h),Increased risk(i),23.2,,
2022,Males,55–64,Measured waist circumference(h),Increased risk(i),24.0,,
2022,Males,65 +,Measured waist circumference(h),Increased risk(i),26.2,,
2022,Males,25–44,Measured waist circumference(h),Increased risk(i),23.4,,
2022,Males,45–64,Measured waist circumference(h),Increased risk(i),23.8,,
2022,Males,65–74,Measured waist circumference(h),Increased risk(i),25.9,,
2022,Males,75 +,Measured waist circumference(h),Increased risk(i),26.6,,
2022,Males,18–44,Measured waist circumference(h),Increased risk(i),20.8,,
2022,Males,45 +,Measured waist circumference(h),Increased risk(i),24.6,,
2022,Males,Total 18 +,Measured waist circumference(h),Increased risk(i),22.9,,
2022,Males,18–24,Measured waist circumference(h),Substantially increased risk(j),15.4,,
2022,Males,25–34,Measured waist circumference(h),Substantially increased risk(j),26.9,,
2022,Males,35–44,Measured waist circumference(h),Substantially increased risk(j),40.0,,
2022,Males,45–54,Measured waist circumference(h),Substantially increased risk(j),46.7,,
2022,Males,55–64,Measured waist circumference(h),Substantially increased risk(j),51.7,,
2022,Males,65 +,Measured waist circumference(h),Substantially increased risk(j),55.3,,
2022,Males,25–44,Measured waist circumference(h),Substantially increased risk(j),33.2,,
2022,Males,45–64,Measured waist circumference(h),Substantially increased risk(j),49.1,,
2022,Males,65–74,Measured waist circumference(h),Substantially increased risk(j),57.6,,
2022,Males,75 +,Measured waist circumference(h),Substantially increased risk(j),51.2,,
2022,Males,18–44,Measured waist circumference(h),Substantially increased risk(j),29.2,,
2022,Males,45 +,Measured waist circumference(h),Substantially increased risk(j),51.6,,
2022,Males,Total 18 +,Measured waist circumference(h),Substantially increased risk(j),40.6,,
2022,Males,18–24,Measured waist circumference(h),Total males aged 18 years and over,100.0,,
2022,Males,25–34,Measured waist circumference(h),Total males aged 18 years and over,100.0,,
2022,Males,35–44,Measured waist circumference(h),Total males aged 18 years and over,100.0,,
2022,Males,45–54,Measured waist circumference(h),Total males aged 18 years and over,100.0,,
2022,Males,55–64,Measured waist circumference(h),Total males aged 18 years and over,100.0,,
2022,Males,65 +,Measured waist circumference(h),Total males aged 18 years and over,100.0,,
2022,Males,25–44,Measured waist circumference(h),Total males aged 18 years and over,100.0,,
2022,Males,45–64,Measured waist circumference(h),Total males aged 18 years and over,100.0,,
2022,Males,65–74,Measured waist circumference(h),Total males aged 18 years and over,100.0,,
2022,Males,75 +,Measured waist circumference(h),Total males aged 18 years and over,100.0,,
2022,Males,18–44,Measured waist circumference(h),Total males aged 18 years and over,100.0,,
2022,Males,45 +,Measured waist circumference(h),Total males aged 18 years and over,100.0,,
2022,Males,Total 18 +,Measured waist circumference(h),Total males aged 18 years and over,100.0,,
2022,Males,15–17,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,18–24,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,25–34,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,35–44,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,45–54,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,55–64,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,65 +,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,15–24,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,15–44,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,25–44,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,45–64,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,65–74,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,75 +,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,18–44,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,45 +,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,Total 18 +,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Males,Total 15 +,Median measured waist circumference (cm),"Total males, 15 years and over",100.0,,
2022,Females,15–17,Measured Body Mass Index(f),Underweight (less than 18.50),8.1,,
2022,Females,18–24,Measured Body Mass Index(f),Underweight (less than 18.50),6.0,,
2022,Females,25–34,Measured Body Mass Index(f),Underweight (less than 18.50),2.5,,
2022,Females,35–44,Measured Body Mass Index(f),Underweight (less than 18.50),2.4,,
2022,Females,45–54,Measured Body Mass Index(f),Underweight (less than 18.50),1.4,,
2022,Females,55–64,Measured Body Mass Index(f),Underweight (less than 18.50),1.3,,
2022,Females,65 +,Measured Body Mass Index(f),Underweight (less than 18.50),2.0,,
2022,Females,15–24,Measured Body Mass Index(f),Underweight (less than 18.50),6.9,,
2022,Females,15–44,Measured Body Mass Index(f),Underweight (less than 18.50),3.7,,
2022,Females,25–44,Measured Body Mass Index(f),Underweight (less than 18.50),2.5,,
2022,Females,45–64,Measured Body Mass Index(f),Underweight (less than 18.50),1.2,,
2022,Females,65–74,Measured Body Mass Index(f),Underweight (less than 18.50),1.5,,
2022,Females,75 +,Measured Body Mass Index(f),Underweight (less than 18.50),2.4,,
2022,Females,18–44,Measured Body Mass Index(f),Underweight (less than 18.50),3.3,,
2022,Females,45 +,Measured Body Mass Index(f),Underweight (less than 18.50),1.4,,
2022,Females,Total 18 +,Measured Body Mass Index(f),Underweight (less than 18.50),2.3,,
2022,Females,Total 15 +,Measured Body Mass Index(f),Underweight (less than 18.50),2.5,,
2022,Females,18–24,Measured Body Mass Index(f),Normal range (18.50–19.99),15.1,,
2022,Females,25–34,Measured Body Mass Index(f),Normal range (18.50–19.99),4.9,,
2022,Females,35–44,Measured Body Mass Index(f),Normal range (18.50–19.99),3.9,,
2022,Females,45–54,Measured Body Mass Index(f),Normal range (18.50–19.99),2.1,,
2022,Females,55–64,Measured Body Mass Index(f),Normal range (18.50–19.99),2.7,,
2022,Females,65 +,Measured Body Mass Index(f),Normal range (18.50–19.99),3.3,,
2022,Females,25–44,Measured Body Mass Index(f),Normal range (18.50–19.99),4.5,,
2022,Females,45–64,Measured Body Mass Index(f),Normal range (18.50–19.99),2.5,,
2022,Females,65–74,Measured Body Mass Index(f),Normal range (18.50–19.99),2.7,,
2022,Females,75 +,Measured Body Mass Index(f),Normal range (18.50–19.99),4.0,,
2022,Females,18–44,Measured Body Mass Index(f),Normal range (18.50–19.99),7.0,,
2022,Females,45 +,Measured Body Mass Index(f),Normal range (18.50–19.99),2.8,,
2022,Females,Total 18 +,Measured Body Mass Index(f),Normal range (18.50–19.99),4.7,,
2022,Females,18–24,Measured Body Mass Index(f),Normal range (20.00–24.99),36.6,,
2022,Females,25–34,Measured Body Mass Index(f),Normal range (20.00–24.99),39.4,,
2022,Females,35–44,Measured Body Mass Index(f),Normal range (20.00–24.99),34.2,,
2022,Females,45–54,Measured Body Mass Index(f),Normal range (20.00–24.99),28.1,,
2022,Females,55–64,Measured Body Mass Index(f),Normal range (20.00–24.99),25.3,,
2022,Females,65 +,Measured Body Mass Index(f),Normal range (20.00–24.99),26.3,,
2022,Females,25–44,Measured Body Mass Index(f),Normal range (20.00–24.99),36.7,,
2022,Females,45–64,Measured Body Mass Index(f),Normal range (20.00–24.99),26.8,,
2022,Females,65–74,Measured Body Mass Index(f),Normal range (20.00–24.99),25.1,,
2022,Females,75 +,Measured Body Mass Index(f),Normal range (20.00–24.99),28.2,,
2022,Females,18–44,Measured Body Mass Index(f),Normal range (20.00–24.99),36.6,,
2022,Females,45 +,Measured Body Mass Index(f),Normal range (20.00–24.99),26.7,,
2022,Females,Total 18 +,Measured Body Mass Index(f),Normal range (20.00–24.99),31.3,,
2022,Females,15–17,Measured Body Mass Index(f),Total Normal range (18.50–24.99),68.0,,
2022,Females,18–24,Measured Body Mass Index(f),Total Normal range (18.50–24.99),52.9,,
2022,Females,25–34,Measured Body Mass Index(f),Total Normal range (18.50–24.99),44.5,,
2022,Females,35–44,Measured Body Mass Index(f),Total Normal range (18.50–24.99),38.0,,
2022,Females,45–54,Measured Body Mass Index(f),Total Normal range (18.50–24.99),30.8,,
2022,Females,55–64,Measured Body Mass Index(f),Total Normal range (18.50–24.99),27.6,,
2022,Females,65 +,Measured Body Mass Index(f),Total Normal range (18.50–24.99),29.7,,
2022,Females,15–24,Measured Body Mass Index(f),Total Normal range (18.50–24.99),56.6,,
2022,Females,15–44,Measured Body Mass Index(f),Total Normal range (18.50–24.99),45.8,,
2022,Females,25–44,Measured Body Mass Index(f),Total Normal range (18.50–24.99),41.2,,
2022,Females,45–64,Measured Body Mass Index(f),Total Normal range (18.50–24.99),29.3,,
2022,Females,65–74,Measured Body Mass Index(f),Total Normal range (18.50–24.99),27.5,,
2022,Females,75 +,Measured Body Mass Index(f),Total Normal range (18.50–24.99),31.6,,
2022,Females,18–44,Measured Body Mass Index(f),Total Normal range (18.50–24.99),43.6,,
2022,Females,45 +,Measured Body Mass Index(f),Total Normal range (18.50–24.99),29.4,,
2022,Females,Total 18 +,Measured Body Mass Index(f),Total Normal range (18.50–24.99),36.0,,
2022,Females,Total 15 +,Measured Body Mass Index(f),Total Normal range (18.50–24.99),37.4,,
2022,Females,15–17,Measured Body Mass Index(f),Overweight (25.00–29.99),17.6,,
2022,Females,18–24,Measured Body Mass Index(f),Overweight (25.00–29.99),25.2,,
2022,Females,25–34,Measured Body Mass Index(f),Overweight (25.00–29.99),22.9,,
2022,Females,35–44,Measured Body Mass Index(f),Overweight (25.00–29.99),29.9,,
2022,Females,45–54,Measured Body Mass Index(f),Overweight (25.00–29.99),30.9,,
2022,Females,55–64,Measured Body Mass Index(f),Overweight (25.00–29.99),33.3,,
2022,Females,65 +,Measured Body Mass Index(f),Overweight (25.00–29.99),33.3,,
2022,Females,15–24,Measured Body Mass Index(f),Overweight (25.00–29.99),22.9,,
2022,Females,15–44,Measured Body Mass Index(f),Overweight (25.00–29.99),25.4,,
2022,Females,25–44,Measured Body Mass Index(f),Overweight (25.00–29.99),26.3,,
2022,Females,45–64,Measured Body Mass Index(f),Overweight (25.00–29.99),31.9,,
2022,Females,65–74,Measured Body Mass Index(f),Overweight (25.00–29.99),32.5,,
2022,Females,75 +,Measured Body Mass Index(f),Overweight (25.00–29.99),33.6,,
2022,Females,18–44,Measured Body Mass Index(f),Overweight (25.00–29.99),26.4,,
2022,Females,45 +,Measured Body Mass Index(f),Overweight (25.00–29.99),32.5,,
2022,Females,Total 18 +,Measured Body Mass Index(f),Overweight (25.00–29.99),29.6,,
2022,Females,Total 15 +,Measured Body Mass Index(f),Overweight (25.00–29.99),29.0,,
2022,Females,18–24,Measured Body Mass Index(f),Obesity class I (30.00–34.99),8.4,,
2022,Females,25–34,Measured Body Mass Index(f),Obesity class I (30.00–34.99),16.5,,
2022,Females,35–44,Measured Body Mass Index(f),Obesity class I (30.00–34.99),15.1,,
2022,Females,45–54,Measured Body Mass Index(f),Obesity class I (30.00–34.99),19.9,,
2022,Females,55–64,Measured Body Mass Index(f),Obesity class I (30.00–34.99),20.3,,
2022,Females,65 +,Measured Body Mass Index(f),Obesity class I (30.00–34.99),19.8,,
2022,Females,25–44,Measured Body Mass Index(f),Obesity class I (30.00–34.99),15.9,,
2022,Females,45–64,Measured Body Mass Index(f),Obesity class I (30.00–34.99),20.1,,
2022,Females,65–74,Measured Body Mass Index(f),Obesity class I (30.00–34.99),19.2,,
2022,Females,75 +,Measured Body Mass Index(f),Obesity class I (30.00–34.99),20.9,,
2022,Females,18–44,Measured Body Mass Index(f),Obesity class I (30.00–34.99),14.4,,
2022,Females,45 +,Measured Body Mass Index(f),Obesity class I (30.00–34.99),19.9,,
2022,Females,Total 18 +,Measured Body Mass Index(f),Obesity class I (30.00–34.99),17.4,,
2022,Females,18–24,Measured Body Mass Index(f),Obesity class II (35.00–39.99),3.3,,
2022,Females,25–34,Measured Body Mass Index(f),Obesity class II (35.00–39.99),8.1,,
2022,Females,35–44,Measured Body Mass Index(f),Obesity class II (35.00–39.99),7.0,,
2022,Females,45–54,Measured Body Mass Index(f),Obesity class II (35.00–39.99),9.2,,
2022,Females,55–64,Measured Body Mass Index(f),Obesity class II (35.00–39.99),10.5,,
2022,Females,65 +,Measured Body Mass Index(f),Obesity class II (35.00–39.99),8.1,,
2022,Females,25–44,Measured Body Mass Index(f),Obesity class II (35.00–39.99),7.8,,
2022,Females,45–64,Measured Body Mass Index(f),Obesity class II (35.00–39.99),10.0,,
2022,Females,65–74,Measured Body Mass Index(f),Obesity class II (35.00–39.99),9.2,,
2022,Females,75 +,Measured Body Mass Index(f),Obesity class II (35.00–39.99),6.4,,
2022,Females,18–44,Measured Body Mass Index(f),Obesity class II (35.00–39.99),6.7,,
2022,Females,45 +,Measured Body Mass Index(f),Obesity class II (35.00–39.99),9.2,,
2022,Females,Total 18 +,Measured Body Mass Index(f),Obesity class II (35.00–39.99),8.0,,
2022,Females,18–24,Measured Body Mass Index(f),Obesity class III (40.00 or more),1.4,,
2022,Females,25–34,Measured Body Mass Index(f),Obesity class III (40.00 or more),3.9,,
2022,Females,35–44,Measured Body Mass Index(f),Obesity class III (40.00 or more),5.9,,
2022,Females,45–54,Measured Body Mass Index(f),Obesity class III (40.00 or more),6.5,,
2022,Females,55–64,Measured Body Mass Index(f),Obesity class III (40.00 or more),5.6,,
2022,Females,65 +,Measured Body Mass Index(f),Obesity class III (40.00 or more),7.0,,
2022,Females,25–44,Measured Body Mass Index(f),Obesity class III (40.00 or more),4.8,,
2022,Females,45–64,Measured Body Mass Index(f),Obesity class III (40.00 or more),6.1,,
2022,Females,65–74,Measured Body Mass Index(f),Obesity class III (40.00 or more),8.6,,
2022,Females,75 +,Measured Body Mass Index(f),Obesity class III (40.00 or more),4.2,,
2022,Females,18–44,Measured Body Mass Index(f),Obesity class III (40.00 or more),4.2,,
2022,Females,45 +,Measured Body Mass Index(f),Obesity class III (40.00 or more),6.4,,
2022,Females,Total 18 +,Measured Body Mass Index(f),Obesity class III (40.00 or more),5.4,,
2022,Females,15–17,Measured Body Mass Index(f),Total Obese (30.00 or more),7.2,,
2022,Females,18–24,Measured Body Mass Index(f),Total Obese (30.00 or more),15.5,,
2022,Females,25–34,Measured Body Mass Index(f),Total Obese (30.00 or more),28.9,,
2022,Females,35–44,Measured Body Mass Index(f),Total Obese (30.00 or more),28.4,,
2022,Females,45–54,Measured Body Mass Index(f),Total Obese (30.00 or more),36.1,,
2022,Females,55–64,Measured Body Mass Index(f),Total Obese (30.00 or more),36.4,,
2022,Females,65 +,Measured Body Mass Index(f),Total Obese (30.00 or more),34.5,,
2022,Females,15–24,Measured Body Mass Index(f),Total Obese (30.00 or more),12.3,,
2022,Females,15–44,Measured Body Mass Index(f),Total Obese (30.00 or more),23.8,,
2022,Females,25–44,Measured Body Mass Index(f),Total Obese (30.00 or more),28.5,,
2022,Females,45–64,Measured Body Mass Index(f),Total Obese (30.00 or more),36.3,,
2022,Females,65–74,Measured Body Mass Index(f),Total Obese (30.00 or more),37.2,,
2022,Females,75 +,Measured Body Mass Index(f),Total Obese (30.00 or more),31.6,,
2022,Females,18–44,Measured Body Mass Index(f),Total Obese (30.00 or more),25.3,,
2022,Females,45 +,Measured Body Mass Index(f),Total Obese (30.00 or more),35.6,,
2022,Females,Total 18 +,Measured Body Mass Index(f),Total Obese (30.00 or more),30.9,,
2022,Females,Total 15 +,Measured Body Mass Index(f),Total Obese (30.00 or more),29.9,,
2022,Females,15–17,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),23.8,,
2022,Females,18–24,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),41.2,,
2022,Females,25–34,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),51.5,,
2022,Females,35–44,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),58.3,,
2022,Females,45–54,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),67.3,,
2022,Females,55–64,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),69.5,,
2022,Females,65 +,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),67.9,,
2022,Females,15–24,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),35.8,,
2022,Females,15–44,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),49.2,,
2022,Females,25–44,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),54.8,,
2022,Females,45–64,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),68.2,,
2022,Females,65–74,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),69.4,,
2022,Females,75 +,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),65.7,,
2022,Females,18–44,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),51.7,,
2022,Females,45 +,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),68.1,,
2022,Females,Total 18 +,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),60.5,,
2022,Females,Total 15 +,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),59.0,,
2022,Females,15–17,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,18–24,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,25–34,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,35–44,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,45–54,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,55–64,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,65 +,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,15–24,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,15–44,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,25–44,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,45–64,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,65–74,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,75 +,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,18–44,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,45 +,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,Total 18 +,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,Total 15 +,Measured Body Mass Index(f),Total females aged 15 years and over(g),100.0,,
2022,Females,18–24,Measured waist circumference(h),Lowered risk,53.3,,
2022,Females,25–34,Measured waist circumference(h),Lowered risk,37.9,,
2022,Females,35–44,Measured waist circumference(h),Lowered risk,31.3,,
2022,Females,45–54,Measured waist circumference(h),Lowered risk,20.0,,
2022,Females,55–64,Measured waist circumference(h),Lowered risk,15.3,,
2022,Females,65 +,Measured waist circumference(h),Lowered risk,14.3,,
2022,Females,25–44,Measured waist circumference(h),Lowered risk,34.5,,
2022,Females,45–64,Measured waist circumference(h),Lowered risk,17.8,,
2022,Females,65–74,Measured waist circumference(h),Lowered risk,12.9,,
2022,Females,75 +,Measured waist circumference(h),Lowered risk,16.2,,
2022,Females,18–44,Measured waist circumference(h),Lowered risk,38.8,,
2022,Females,45 +,Measured waist circumference(h),Lowered risk,16.3,,
2022,Females,Total 18 +,Measured waist circumference(h),Lowered risk,26.8,,
2022,Females,18–24,Measured waist circumference(h),Increased risk(i),20.4,,
2022,Females,25–34,Measured waist circumference(h),Increased risk(i),17.8,,
2022,Females,35–44,Measured waist circumference(h),Increased risk(i),21.9,,
2022,Females,45–54,Measured waist circumference(h),Increased risk(i),17.3,,
2022,Females,55–64,Measured waist circumference(h),Increased risk(i),20.6,,
2022,Females,65 +,Measured waist circumference(h),Increased risk(i),16.5,,
2022,Females,25–44,Measured waist circumference(h),Increased risk(i),19.8,,
2022,Females,45–64,Measured waist circumference(h),Increased risk(i),18.9,,
2022,Females,65–74,Measured waist circumference(h),Increased risk(i),18.5,,
2022,Females,75 +,Measured waist circumference(h),Increased risk(i),14.5,,
2022,Females,18–44,Measured waist circumference(h),Increased risk(i),20.0,,
2022,Females,45 +,Measured waist circumference(h),Increased risk(i),18.0,,
2022,Females,Total 18 +,Measured waist circumference(h),Increased risk(i),18.8,,
2022,Females,18–24,Measured waist circumference(h),Substantially increased risk(j),25.4,,
2022,Females,25–34,Measured waist circumference(h),Substantially increased risk(j),42.7,,
2022,Females,35–44,Measured waist circumference(h),Substantially increased risk(j),45.8,,
2022,Females,45–54,Measured waist circumference(h),Substantially increased risk(j),61.7,,
2022,Females,55–64,Measured waist circumference(h),Substantially increased risk(j),61.9,,
2022,Females,65 +,Measured waist circumference(h),Substantially increased risk(j),68.4,,
2022,Females,25–44,Measured waist circumference(h),Substantially increased risk(j),44.2,,
2022,Females,45–64,Measured waist circumference(h),Substantially increased risk(j),62.1,,
2022,Females,65–74,Measured waist circumference(h),Substantially increased risk(j),67.3,,
2022,Females,75 +,Measured waist circumference(h),Substantially increased risk(j),69.2,,
2022,Females,18–44,Measured waist circumference(h),Substantially increased risk(j),39.9,,
2022,Females,45 +,Measured waist circumference(h),Substantially increased risk(j),64.7,,
2022,Females,Total 18 +,Measured waist circumference(h),Substantially increased risk(j),53.3,,
2022,Females,18–24,Measured waist circumference(h),Total females aged 18 years and over,100.0,,
2022,Females,25–34,Measured waist circumference(h),Total females aged 18 years and over,100.0,,
2022,Females,35–44,Measured waist circumference(h),Total females aged 18 years and over,100.0,,
2022,Females,45–54,Measured waist circumference(h),Total females aged 18 years and over,100.0,,
2022,Females,55–64,Measured waist circumference(h),Total females aged 18 years and over,100.0,,
2022,Females,65 +,Measured waist circumference(h),Total females aged 18 years and over,100.0,,
2022,Females,25–44,Measured waist circumference(h),Total females aged 18 years and over,100.0,,
2022,Females,45–64,Measured waist circumference(h),Total females aged 18 years and over,100.0,,
2022,Females,65–74,Measured waist circumference(h),Total females aged 18 years and over,100.0,,
2022,Females,75 +,Measured waist circumference(h),Total females aged 18 years and over,100.0,,
2022,Females,18–44,Measured waist circumference(h),Total females aged 18 years and over,100.0,,
2022,Females,45 +,Measured waist circumference(h),Total females aged 18 years and over,100.0,,
2022,Females,Total 18 +,Measured waist circumference(h),Total females aged 18 years and over,100.0,,
2022,Females,15–17,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,18–24,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,25–34,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,35–44,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,45–54,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,55–64,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,65 +,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,15–24,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,15–44,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,25–44,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,45–64,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,65–74,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,75 +,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,18–44,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,45 +,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,Total 18 +,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
2022,Females,Total 15 +,Median waist measured circumference (cm),"Total females, 15 years and over",100.0,,
